year,season,date,site,web,plot,quad,treatment,species,obs,cover,height,count,comment
2004,1,2/10/2004,G,3,W,1,C,BOER4,1,8,16,1,NA
2004,1,2/10/2004,G,3,W,1,C,BOER4,2,5,12,1,NA
2004,1,2/10/2004,G,3,W,1,C,BOER4,3,3,10,2,NA
2004,1,2/10/2004,G,3,W,1,C,BOER4,4,1.5,8,2,NA
2004,1,2/10/2004,G,3,W,1,C,BOER4,5,0.5,7,5,NA
2004,1,2/10/2004,G,3,W,1,C,BOER4,6,0.1,3,2,NA
2004,1,2/10/2004,G,3,W,1,C,PHIN,1,0.01,1,19,NA
2004,1,2/10/2004,G,3,W,1,C,PLPA2,1,0.01,1,1,NA
2004,1,2/10/2004,G,3,W,1,C,SPCO4,1,2,8,1,WAS_SPCO4
2004,1,2/10/2004,G,3,W,1,C,SPCO4,2,1,13,3,WAS_SPCO4
2004,1,2/10/2004,G,3,W,2,C,BOER4,1,7,12,1,NA
2004,1,2/10/2004,G,3,W,2,C,BOER4,2,2,9,1,NA
2004,1,2/10/2004,G,3,W,2,C,BOER4,3,0.5,5,1,NA
2004,1,2/10/2004,G,3,W,2,C,CRCR3,1,0.01,1,6,NA
2004,1,2/10/2004,G,3,W,2,C,GUSA2,1,1,12,1,NA
2004,1,2/10/2004,G,3,W,2,C,PHIN,1,0.01,1,3,NA
2004,1,2/10/2004,G,3,W,2,C,PLJA,1,0.5,6,1,NA
2004,1,2/10/2004,G,3,W,2,C,PLJA,2,0.25,3,2,NA
2004,1,2/10/2004,G,3,W,2,C,PLJA,3,0.1,1,2,NA
2004,1,2/10/2004,G,3,W,2,C,PLJA,4,0.01,1,4,NA
2004,1,2/10/2004,G,3,W,2,C,SPCO4,1,2,7,1,WAS_SPCO4
2004,1,2/10/2004,G,3,W,2,C,SPCO4,2,1.5,6,1,WAS_SPCO4
2004,1,2/10/2004,G,3,W,2,C,SPCO4,3,0.5,6,2,WAS_SPCO4
2004,1,2/10/2004,G,3,W,2,C,SPPO6,1,0.01,1,1,NA
2004,1,2/10/2004,G,3,W,3,C,ASMIM,1,0.01,1,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,1,11,7,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,2,8,13,2,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,3,2.5,5,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,4,2,8,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,5,1.5,7,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,6,0.75,10,1,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,7,0.05,1,2,NA
2004,1,2/10/2004,G,3,W,3,C,BOER4,8,0.1,2,1,NA
2004,1,2/10/2004,G,3,W,3,C,CRCR3,1,0.01,1,2,NA
2004,1,2/10/2004,G,3,W,3,C,PHIN,1,0.05,1,3,NA
2004,1,2/10/2004,G,3,W,3,C,PHIN,2,0.01,1,6,NA
2004,1,2/10/2004,G,3,W,4,C,ARPU9,1,0.5,8,3,NA
2004,1,2/10/2004,G,3,W,4,C,ARPU9,2,1.5,5,1,NA
2004,1,2/10/2004,G,3,W,4,C,ARPU9,3,0.25,4,4,NA
2004,1,2/10/2004,G,3,W,4,C,ARPU9,4,0.05,3,2,NA
2004,1,2/10/2004,G,3,W,4,C,ARPU9,5,1,5,2,NA
2004,1,2/10/2004,G,3,W,4,C,BOER4,1,6,10,2,NA
2004,1,2/10/2004,G,3,W,4,C,BOER4,2,1.5,12,2,NA
2004,1,2/10/2004,G,3,W,4,C,BOER4,3,0.75,8,3,NA
2004,1,2/10/2004,G,3,W,4,C,BOER4,4,0.5,5,2,NA
2004,1,2/10/2004,G,3,W,4,C,BOER4,5,0.1,3,1,NA
2004,1,2/10/2004,G,3,W,4,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,1,10,13,1,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,2,2,9,4,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,3,2.5,6,1,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,4,1.5,5,2,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,5,0.5,6,1,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,6,0.1,2,3,NA
2004,1,2/11/2004,G,4,E,1,C,BOER4,7,0.05,2,5,NA
2004,1,2/11/2004,G,4,E,1,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,E,1,C,SPCO4,1,0.25,3,1,WAS_SPCO4
2004,1,2/11/2004,G,4,E,1,C,SPFL2,1,0.1,4,1,WAS_SPFL2
2004,1,2/11/2004,G,4,E,2,C,BOER4,1,11,11,1,NA
2004,1,2/11/2004,G,4,E,2,C,BOER4,2,3,11,2,NA
2004,1,2/11/2004,G,4,E,2,C,BOER4,3,2.5,8,1,NA
2004,1,2/11/2004,G,4,E,2,C,BOER4,4,1,10,1,NA
2004,1,2/11/2004,G,4,E,2,C,BOER4,5,0.5,5,1,NA
2004,1,2/11/2004,G,4,E,2,C,BOER4,6,0.1,2,2,NA
2004,1,2/11/2004,G,4,E,2,C,PHIN,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,E,2,C,PLPA2,1,0.01,1,2,NA
2004,1,2/11/2004,G,4,E,2,C,SPCO4,1,1,5,1,WAS_SPCO4
2004,1,2/11/2004,G,4,E,2,C,SPCO4,2,0.75,3,1,WAS_SPCO4
2004,1,2/11/2004,G,4,E,2,C,SPCO4,3,0.5,5,1,WAS_SPCO4
2004,1,2/11/2004,G,4,E,2,C,SPCO4,4,0.1,3,2,WAS_SPCO4
2004,1,2/11/2004,G,4,E,3,C,BOER4,1,4.5,13,1,NA
2004,1,2/11/2004,G,4,E,3,C,BOER4,2,1,8,2,NA
2004,1,2/11/2004,G,4,E,3,C,BOER4,3,5,9,1,NA
2004,1,2/11/2004,G,4,E,3,C,BOER4,4,3,7,1,NA
2004,1,2/11/2004,G,4,E,3,C,BOER4,5,0.1,1,3,NA
2004,1,2/11/2004,G,4,E,3,C,BOER4,6,0.5,8,1,NA
2004,1,2/11/2004,G,4,E,3,C,LATR2,1,3,31,2,ALL_HANG_IN
2004,1,2/11/2004,G,4,E,3,C,LATR2,2,0.75,11,1,NA
2004,1,2/11/2004,G,4,E,3,C,LATR2,3,0.25,8,2,NA
2004,1,2/11/2004,G,4,E,3,C,LATR2,4,0.5,11,1,NA
2004,1,2/11/2004,G,4,E,3,C,PHIN,1,0.01,1,5,NA
2004,1,2/11/2004,G,4,E,3,C,SPFL2,1,0.75,2,1,WAS_SPFL2
2004,1,2/11/2004,G,4,E,4,C,ASMIM,1,0.01,1,2,NA
2004,1,2/11/2004,G,4,E,4,C,BOER4,1,1.5,2,1,NA
2004,1,2/11/2004,G,4,E,4,C,BOER4,2,1,7,1,NA
2004,1,2/11/2004,G,4,E,4,C,BOER4,3,0.5,4,3,NA
2004,1,2/11/2004,G,4,E,4,C,BOER4,4,0.25,3,3,NA
2004,1,2/11/2004,G,4,E,4,C,BOER4,5,0.1,3,2,NA
2004,1,2/11/2004,G,4,E,4,C,PLPA2,1,0.01,1,4,NA
2004,1,2/11/2004,G,4,E,4,C,SPCO4,1,1.5,4,1,WAS_SPCO4
2004,1,2/11/2004,G,4,E,4,C,SPCO4,2,0.5,7,1,WAS_SPCO4
2004,1,2/10/2004,G,4,N,1,C,BOER4,1,13,9,1,NA
2004,1,2/10/2004,G,4,N,1,C,BOER4,2,1,4,1,NA
2004,1,2/10/2004,G,4,N,1,C,BOER4,3,0.75,2,2,NA
2004,1,2/10/2004,G,4,N,1,C,BOER4,4,0.5,1,1,NA
2004,1,2/10/2004,G,4,N,1,C,BOER4,5,0.1,7,1,NA
2004,1,2/10/2004,G,4,N,1,C,CRCR3,1,0.01,1,17,NA
2004,1,2/10/2004,G,4,N,1,C,OPPH,1,5,4,1,LXW
2004,1,2/10/2004,G,4,N,1,C,OPPH,2,2,2,1,NA
2004,1,2/10/2004,G,4,N,1,C,PHIN,1,0.1,1,2,NA
2004,1,2/10/2004,G,4,N,1,C,PHIN,2,0.05,1,1,NA
2004,1,2/10/2004,G,4,N,1,C,PHIN,3,0.01,1,1,NA
2004,1,2/10/2004,G,4,N,1,C,SPCO4,1,0.25,3,1,WAS_SPCO4
2004,1,2/10/2004,G,4,N,1,C,SPCR,1,1,3,1,WAS_SPCR
2004,1,2/10/2004,G,4,N,1,C,SPCR,2,0.5,2,1,WAS_SPCR
2004,1,2/10/2004,G,4,N,1,C,SPCR,3,0.1,1,5,WAS_SPCR
2004,1,2/10/2004,G,4,N,2,C,ASMIM,1,0.01,1,1,NA
2004,1,2/10/2004,G,4,N,2,C,BOER4,1,3.5,3,1,NA
2004,1,2/10/2004,G,4,N,2,C,BOER4,2,0.75,3,1,NA
2004,1,2/10/2004,G,4,N,2,C,BOER4,3,0.1,1,2,NA
2004,1,2/10/2004,G,4,N,2,C,CRCR3,1,0.01,1,38,NA
2004,1,2/10/2004,G,4,N,2,C,GUSA2,1,0.5,7,1,NA
2004,1,2/10/2004,G,4,N,2,C,GUSA2,2,0.75,11,1,NA
2004,1,2/10/2004,G,4,N,2,C,GUSA2,3,0.25,11,1,NA
2004,1,2/10/2004,G,4,N,2,C,LIPU4,1,0.01,2,1,NA
2004,1,2/10/2004,G,4,N,2,C,PHIN,1,0.01,1,3,NA
2004,1,2/10/2004,G,4,N,2,C,PLPA2,1,0.01,1,6,NA
2004,1,2/10/2004,G,4,N,2,C,SPCO4,1,0.75,2,1,WAS_SPCO4
2004,1,2/10/2004,G,4,N,2,C,SPCR,1,0.25,1,1,WAS_SPCR
2004,1,2/10/2004,G,4,N,3,C,ATCA2,1,8,70,1,TOTAL_COVER=35
2004,1,2/10/2004,G,4,N,3,C,ATCA2,2,2.5,37,1,TOTAL_HEIGHT=116
2004,1,2/10/2004,G,4,N,3,C,ATCA2,3,4,41,1,NA
2004,1,2/10/2004,G,4,N,3,C,ATCA2,4,2,53,1,NA
2004,1,2/10/2004,G,4,N,3,C,ATCA2,5,1,17,1,NA
2004,1,2/10/2004,G,4,N,3,C,ATCA2,6,1.5,27,1,NA
2004,1,2/10/2004,G,4,N,3,C,ATCA2,7,0.5,9,3,NA
2004,1,2/10/2004,G,4,N,3,C,ATCA2,8,1,26,1,NA
2004,1,2/10/2004,G,4,N,3,C,BOER4,1,0.25,2,1,NA
2004,1,2/10/2004,G,4,N,3,C,CRCR3,1,0.01,1,16,NA
2004,1,2/10/2004,G,4,N,3,C,DEPI,1,0.01,2,1,NA
2004,1,2/10/2004,G,4,N,3,C,PHIN,1,0.01,1,2,NA
2004,1,2/10/2004,G,4,N,3,C,SPCO4,1,0.75,4,1,WAS_SPCO4
2004,1,2/10/2004,G,4,N,3,C,SPCR,1,0.25,3,1,WAS_SPCR
2004,1,2/10/2004,G,4,N,3,C,SPCR,2,0.1,1,1,WAS_SPCR
2004,1,2/11/2004,G,4,N,4,C,BOER4,1,5,9,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,2,2,4,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,3,2,9,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,4,1,8,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,5,0.5,6,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,6,0.5,2,2,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,7,0.75,3,1,NA
2004,1,2/11/2004,G,4,N,4,C,BOER4,8,0.25,2,2,NA
2004,1,2/11/2004,G,4,N,4,C,CRCR3,1,0.01,1,68,NA
2004,1,2/11/2004,G,4,N,4,C,PHIN,1,0.05,1,1,NA
2004,1,2/11/2004,G,4,N,4,C,PHIN,2,0.01,1,3,NA
2004,1,2/11/2004,G,4,N,4,C,SPFL2,1,0.25,2,2,WAS_SPFL2
2004,1,2/11/2004,G,4,N,4,C,SPFL2,2,0.5,3,1,WAS_SPFL2
2004,1,2/11/2004,G,4,S,1,C,ARPU9,1,0.75,3,1,NA
2004,1,2/11/2004,G,4,S,1,C,ASMIM,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,S,1,C,CRCR3,1,0.01,1,26,NA
2004,1,2/11/2004,G,4,S,1,C,CRCR3,2,0.05,1,2,NA
2004,1,2/11/2004,G,4,S,1,C,DAPU7,1,0.05,1,2,NA
2004,1,2/11/2004,G,4,S,1,C,DAPU7,2,0.01,1,1,NA
2004,1,2/11/2004,G,4,S,1,C,PHIN,1,0.01,1,5,NA
2004,1,2/11/2004,G,4,S,2,C,ASMIM,1,0.01,1,2,NA
2004,1,2/11/2004,G,4,S,2,C,BOER4,1,0.05,1,4,NA
2004,1,2/11/2004,G,4,S,2,C,BOER4,2,0.1,2,1,NA
2004,1,2/11/2004,G,4,S,2,C,BOER4,3,0.01,1,4,NA
2004,1,2/11/2004,G,4,S,2,C,CRCR3,1,0.01,1,29,NA
2004,1,2/11/2004,G,4,S,2,C,GUSA2,1,0.01,5,1,NA
2004,1,2/11/2004,G,4,S,2,C,PHIN,1,0.01,1,3,NA
2004,1,2/11/2004,G,4,S,2,C,PHIN,2,0.05,1,1,NA
2004,1,2/11/2004,G,4,S,2,C,PLPA2,1,0.01,1,5,NA
2004,1,2/11/2004,G,4,S,2,C,SPFL2,1,0.05,1,2,WAS_SPFL2
2004,1,2/11/2004,G,4,S,3,C,BOER4,1,4,8,1,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,2,10,9,1,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,3,1.5,12,1,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,4,3.5,8,1,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,5,2,9,1,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,6,1,5,2,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,7,0.25,3,2,NA
2004,1,2/11/2004,G,4,S,3,C,BOER4,8,0.05,1,3,NA
2004,1,2/11/2004,G,4,S,3,C,CRCR3,1,0.01,1,2,NA
2004,1,2/11/2004,G,4,S,3,C,GUSA2,1,0.05,8,1,NA
2004,1,2/11/2004,G,4,S,3,C,GUSA2,2,0.1,7,1,NA
2004,1,2/11/2004,G,4,S,3,C,SPCO4,1,0.75,3,1,WAS_SPCO4
2004,1,2/11/2004,G,4,S,4,C,BOER4,1,10,10,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,2,7,8,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,3,1.5,4,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,4,2.5,7,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,5,3,11,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,6,0.5,4,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,7,0.05,1,1,NA
2004,1,2/11/2004,G,4,S,4,C,BOER4,8,0.1,1,2,NA
2004,1,2/11/2004,G,4,S,4,C,CRCR3,1,0.01,1,11,NA
2004,1,2/11/2004,G,4,S,4,C,PLJA,1,0.1,3,2,NA
2004,1,2/11/2004,G,4,S,4,C,PLJA,2,0.25,4,1,NA
2004,1,2/11/2004,G,4,W,1,C,BOER4,1,3.5,8,1,NA
2004,1,2/11/2004,G,4,W,1,C,BOER4,2,1,3,2,NA
2004,1,2/11/2004,G,4,W,1,C,BOER4,3,0.5,5,5,NA
2004,1,2/11/2004,G,4,W,1,C,BOER4,4,0.1,4,2,NA
2004,1,2/11/2004,G,4,W,1,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,1,C,PHIN,1,0.25,1,2,NA
2004,1,2/11/2004,G,4,W,1,C,PHIN,2,0.1,1,6,NA
2004,1,2/11/2004,G,4,W,1,C,PHIN,3,0.05,1,8,NA
2004,1,2/11/2004,G,4,W,1,C,PHIN,4,0.01,1,10,NA
2004,1,2/11/2004,G,4,W,1,C,PLPA2,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,1,C,SPCO4,1,1.5,3,1,WAS_SPCO4
2004,1,2/11/2004,G,4,W,1,C,SPFL2,1,1,1,4,WAS_SPFL2
2004,1,2/11/2004,G,4,W,1,C,SPFL2,2,0.1,1,2,WAS_SPFL2
2004,1,2/11/2004,G,4,W,1,C,SPFL2,3,0.5,1,1,WAS_SPFL2
2004,1,2/11/2004,G,4,W,2,C,BOER4,1,0.75,7,1,NA
2004,1,2/11/2004,G,4,W,2,C,BOER4,2,0.5,3,2,NA
2004,1,2/11/2004,G,4,W,2,C,BOER4,3,0.25,2,3,NA
2004,1,2/11/2004,G,4,W,2,C,BOER4,4,0.05,1,6,NA
2004,1,2/11/2004,G,4,W,2,C,BOER4,5,0.01,1,2,NA
2004,1,2/11/2004,G,4,W,2,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,2,C,DEPI,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,2,C,MUAR2,1,0.25,3,4,NA
2004,1,2/11/2004,G,4,W,2,C,MUAR2,2,0.1,3,7,NA
2004,1,2/11/2004,G,4,W,2,C,PHIN,1,0.05,1,8,NA
2004,1,2/11/2004,G,4,W,2,C,PHIN,2,0.01,1,5,NA
2004,1,2/11/2004,G,4,W,2,C,PLPA2,1,0.01,1,8,NA
2004,1,2/11/2004,G,4,W,2,C,SPPO6,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,3,C,BOER4,1,1,7,1,NA
2004,1,2/11/2004,G,4,W,3,C,BOER4,2,0.25,5,6,NA
2004,1,2/11/2004,G,4,W,3,C,BOER4,3,0.1,3,5,NA
2004,1,2/11/2004,G,4,W,3,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,3,C,GUSA2,1,0.25,7,2,NA
2004,1,2/11/2004,G,4,W,3,C,GUSA2,2,0.1,6,6,NA
2004,1,2/11/2004,G,4,W,3,C,GUSA2,3,0.05,5,4,NA
2004,1,2/11/2004,G,4,W,3,C,GUSA2,4,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,3,C,OECA10,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,3,C,PHIN,1,0.05,1,19,NA
2004,1,2/11/2004,G,4,W,3,C,PHIN,2,0.1,1,4,NA
2004,1,2/11/2004,G,4,W,3,C,PHIN,3,0.01,1,11,NA
2004,1,2/11/2004,G,4,W,3,C,PLJA,1,0.1,2,1,NA
2004,1,2/11/2004,G,4,W,3,C,PLJA,2,0.05,1,2,NA
2004,1,2/11/2004,G,4,W,3,C,PLPA2,1,0.01,1,4,NA
2004,1,2/11/2004,G,4,W,3,C,SPFL2,1,0.05,2,1,WAS_SPFL2
2004,1,2/11/2004,G,4,W,3,C,SPPO6,1,0.1,7,1,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,1,9,8,1,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,2,2.5,5,2,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,3,1,7,1,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,4,0.5,6,5,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,5,0.25,5,2,NA
2004,1,2/11/2004,G,4,W,4,C,BOER4,6,0.1,1,2,NA
2004,1,2/11/2004,G,4,W,4,C,CRCR3,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,4,C,DEPI,1,0.01,1,2,NA
2004,1,2/11/2004,G,4,W,4,C,MAPIP,1,0.01,1,1,NA
2004,1,2/11/2004,G,4,W,4,C,PHIN,1,0.1,1,1,NA
2004,1,2/11/2004,G,4,W,4,C,PHIN,2,0.05,1,5,NA
2004,1,2/11/2004,G,4,W,4,C,PHIN,3,0.01,1,16,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,1,11,8,1,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,2,4.5,8,1,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,3,2,8,1,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,4,1,8,2,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,5,0.75,6,3,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,6,0.1,6,3,NA
2004,1,2/11/2004,G,5,E,1,C,BOER4,7,0.5,5,1,NA
2004,1,2/11/2004,G,5,E,1,C,CRCR3,1,0.01,1,10,NA
2004,1,2/11/2004,G,5,E,1,C,GUSA2,1,0.5,12,2,NA
2004,1,2/11/2004,G,5,E,1,C,OPPH,1,8,8,1,LXW
2004,1,2/11/2004,G,5,E,1,C,OPPH,2,5,5,1,NA
2004,1,2/11/2004,G,5,E,1,C,OPPH,3,4,3,3,NA
2004,1,2/11/2004,G,5,E,1,C,OPPH,4,3,3,1,NA
2004,1,2/11/2004,G,5,E,1,C,PHIN,1,0.01,1,3,NA
2004,1,2/11/2004,G,5,E,1,C,PLPA2,1,0.01,1,5,NA
2004,1,2/11/2004,G,5,E,1,C,SPCR,1,0.05,1,1,WAS_SPCR
2004,1,2/11/2004,G,5,E,2,C,ASMIM,1,0.01,1,1,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,1,6,4,1,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,2,4,12,1,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,3,10,6,1,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,4,1.5,8,3,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,5,0.5,5,4,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,6,0.25,2,3,NA
2004,1,2/11/2004,G,5,E,2,C,BOER4,7,0.05,1,2,NA
2004,1,2/11/2004,G,5,E,2,C,CRCR3,1,0.01,1,2,NA
2004,1,2/11/2004,G,5,E,2,C,PHIN,1,0.05,1,1,NA
2004,1,2/11/2004,G,5,E,2,C,PHIN,2,0.01,1,4,NA
2004,1,2/11/2004,G,5,E,2,C,PLPA2,1,0.01,1,22,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,1,3,5,4,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,2,2,9,2,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,3,1.5,10,1,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,4,0.75,7,1,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,5,0.5,4,2,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,6,0.25,3,4,NA
2004,1,2/11/2004,G,5,E,3,C,BOER4,7,0.1,2,1,NA
2004,1,2/11/2004,G,5,E,3,C,PHIN,1,0.01,1,3,NA
2004,1,2/11/2004,G,5,E,3,C,PLPA2,1,0.01,1,8,NA
2004,1,2/11/2004,G,5,E,3,C,SPCO4,1,1,4,1,WAS_SPCO4
2004,1,2/11/2004,G,5,E,4,C,BOER4,1,9,9,1,NA
2004,1,2/11/2004,G,5,E,4,C,BOER4,2,3.5,7,2,NA
2004,1,2/11/2004,G,5,E,4,C,BOER4,3,1.5,5,4,NA
2004,1,2/11/2004,G,5,E,4,C,BOER4,4,1,4,1,NA
2004,1,2/11/2004,G,5,E,4,C,BOER4,5,0.75,4,2,NA
2004,1,2/11/2004,G,5,E,4,C,BOER4,6,0.25,4,1,NA
2004,1,2/11/2004,G,5,E,4,C,CRCR3,1,0.01,1,45,NA
2004,1,2/11/2004,G,5,E,4,C,PHIN,1,0.01,1,11,NA
2004,1,2/11/2004,G,5,E,4,C,PLPA2,1,0.01,1,4,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,1,9,4,1,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,2,3.5,7,1,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,3,1.5,3,1,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,4,1,2,1,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,5,0.05,1,2,NA
2004,1,2/11/2004,G,5,N,1,C,BOER4,6,0.1,1,1,NA
2004,1,2/11/2004,G,5,N,1,C,CRCR3,1,0.01,1,52,NA
2004,1,2/11/2004,G,5,N,1,C,OECA10,1,0.01,1,1,NA
2004,1,2/11/2004,G,5,N,1,C,PHIN,1,0.01,1,4,NA
2004,1,2/11/2004,G,5,N,1,C,PLPA2,1,0.01,1,9,NA
2004,1,2/11/2004,G,5,N,1,C,SPFL2,1,0.1,1,1,WAS_SPFL2
2004,1,2/11/2004,G,5,N,2,C,BOER4,1,6,7,1,NA
2004,1,2/11/2004,G,5,N,2,C,BOER4,2,4,10,1,NA
2004,1,2/11/2004,G,5,N,2,C,BOER4,3,1,10,1,NA
2004,1,2/11/2004,G,5,N,2,C,BOER4,4,1.5,6,2,NA
2004,1,2/11/2004,G,5,N,2,C,BOER4,5,1,5,1,NA
2004,1,2/11/2004,G,5,N,2,C,PHIN,1,0.05,1,2,NA
2004,1,2/11/2004,G,5,N,2,C,PHIN,2,0.01,1,3,NA
2004,1,2/11/2004,G,5,N,2,C,SPCR,1,0.25,2,1,WAS_SPCR
2004,1,2/11/2004,G,5,N,3,C,BOER4,1,5,7,1,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,2,3.5,4,1,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,3,1.5,4,1,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,4,3,4,1,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,5,1,4,2,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,6,0.75,2,1,NA
2004,1,2/11/2004,G,5,N,3,C,BOER4,7,0.1,1,3,NA
2004,1,2/11/2004,G,5,N,3,C,CRCR3,1,0.01,1,4,NA
2004,1,2/11/2004,G,5,N,3,C,EPTO,1,1,15,1,NA
2004,1,2/11/2004,G,5,N,3,C,ERTE13,1,0.01,1,1,NA
2004,1,2/11/2004,G,5,N,3,C,PLPA2,1,0.01,1,6,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,1,2.5,5,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,2,3,7,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,3,1.5,7,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,4,1,10,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,5,1,4,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,6,0.75,4,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,7,0.25,3,4,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,8,0.1,1,2,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,9,0.5,3,1,NA
2004,1,2/11/2004,G,5,N,4,C,BOER4,10,0.05,1,3,NA
2004,1,2/11/2004,G,5,N,4,C,CRCR3,1,0.01,1,2,NA
2004,1,2/11/2004,G,5,N,4,C,GUSA2,1,0.5,10,1,NA
2004,1,2/11/2004,G,5,N,4,C,PLPA2,1,0.01,1,3,NA
2004,1,2/11/2004,G,5,S,1,C,BOER4,1,0.5,2,1,NA
2004,1,2/11/2004,G,5,S,1,C,BOER4,2,0.25,1,2,NA
2004,1,2/11/2004,G,5,S,1,C,BOER4,3,0.1,1,3,NA
2004,1,2/11/2004,G,5,S,1,C,PHIN,1,0.05,1,1,NA
2004,1,2/11/2004,G,5,S,2,C,BOER4,1,1.5,8,1,NA
2004,1,2/11/2004,G,5,S,2,C,BOER4,2,0.25,3,1,NA
2004,1,2/11/2004,G,5,S,2,C,BOER4,3,0.1,1,2,NA
2004,1,2/11/2004,G,5,S,3,C,ASMIM,1,0.01,1,2,NA
2004,1,2/11/2004,G,5,S,3,C,BOER4,1,8,10,1,NA
2004,1,2/11/2004,G,5,S,3,C,BOER4,2,3,7,1,NA
2004,1,2/11/2004,G,5,S,3,C,BOER4,3,3.5,8,1,NA
