season,site,kartez,allometry,metric,value,n_zero_mean,biomass_mean,n_quads
F,A,CHSES,BIM,cv,2.791260280987235,11.259493670886076,0.20720050632911394,158
F,A,CHST8,BIM,cv,3.450252267846308,13.6,0.10797,5
F,A,CINE,BIM,cv,1.9970395396451939,9,0.22655999999999998,2
F,A,COAR4,BIM,cv,3.872983346207417,14,0.01099333333333333,1
F,A,COEQ,BIM,cv,3.7379380738839605,13.636363636363637,0.23485757575757574,11
F,A,CRCR3,BIM,cv,3.4801332021333997,13.533333333333333,0.007496622222222217,45
F,A,CYIMI,BIM,cv,3.0212348946301826,11.433333333333334,29.566258577777777,30
F,A,CYLE8,BIM,cv,3.872983346207416,14,0.0958,1
F,A,DABR,BIM,cv,3.0795723709170386,11.48,0.11993472,25
F,A,DAFO,BIM,cv,0.34978653055764775,0,26.76618,1
F,A,DALEA,BIM,cv,3.872983346207417,14,0.0028402738095238064,7
F,A,DAPU7,BIM,cv,2.269315799102551,8.903225806451612,0.4178763440860215,62
F,A,DEPI,BIM,cv,3.7097002092056863,13.826086956521738,0.005257681159420286,23
F,A,DRCUC,BIM,cv,3.7636427161475696,13.8,0.001821999999999998,5
F,A,DRGL5,BIM,cv,2.305743897692155,9.096153846153847,0.0233861282051282,52
F,A,ECCOC,BIM,cv,2.975039016535422,9,2.0054133333333333,4
F,A,ECFEF3,BIM,cv,2.9385296154191165,11.833333333333334,0.1860116666666667,6
F,A,ECIN2,BIM,cv,3.4696884984689875,13.166666666666666,0.5519144444444445,6
F,A,ELEL5,BIM,cv,2.9596839620874613,12.294117647058824,0.4223465098039216,17
F,A,ENDE,BIM,cv,3.278640605587042,12.208333333333334,0.25743758333333333,24
F,A,EPTO,BIM,cv,2.1844340249439407,7,15.017100000000001,2
F,A,ERAB2,BIM,cv,3.693162211749452,13.5,0.02064933333333333,2
F,A,ERCI,BIM,cv,3.3656189187655645,13.5,0.013876499999999996,10
F,A,ERCI6,BIM,cv,3.3896678364978077,12.571428571428571,0.04076057142857143,7
F,A,ERDI4,BIM,cv,3.872983346207417,14,0.07497453333333334,5
F,A,ERFL,BIM,cv,3.276493215515262,11.8,0.081039,20
F,A,ERME,BIM,cv,3.6621631361465874,13.666666666666666,0.050065277777777764,6
F,A,ERPO4,BIM,cv,3.872983346207417,14,0.00759166666666666,1
F,A,ERTE13,BIM,cv,3.872983346207417,14,0.00151833333333333,1
F,A,ERWR,BIM,cv,3.1016638436234163,11.2,0.745476,10
F,A,ESVIV,BIM,cv,3.872983346207416,14,0.011975,1
F,A,EUEX4,BIM,cv,3.1768348998361278,11.897435897435898,0.0927974188034188,78
F,A,EVNU,BIM,cv,2.7417933927555023,10.5,0.17039666666666667,6
F,A,FESTU,BIM,cv,3.872983346207417,14,0.208,1
F,A,FUCR,BIM,cv,3.491494497394681,13.444444444444445,0.12031592592592592,9
F,A,FUCYH,BIM,cv,3.872983346207417,14,0.12092666666666667,2
F,A,GACO5,BIM,cv,2.0311712481569764,5.833333333333333,4.2465414444444445,6
F,A,GASUN,BIM,cv,3.0355122465539024,12.166666666666666,0.06290961111111111,6
F,A,GIME,BIM,cv,3.872983346207417,14,0.00151833333333333,1
F,A,GLBI2,BIM,cv,3.283371156355394,13.014705882352942,0.06508699999999999,68
F,A,GRCL,BIM,cv,0.880311925692921,3.3333333333333335,5.604471111111112,3
F,A,GUSA2,BIM,cv,2.788985320520232,11.03225806451613,8.523434043010752,62
F,A,GUSP,BIM,cv,3.872983346207417,14,0.2726346666666667,7
F,A,HENA,BIM,cv,2.761184265730621,12.333333333333334,0.14053144444444443,6
F,A,HENE5,BIM,cv,3.872983346207417,14,0.20357999999999998,2
F,A,HEOB,BIM,cv,3.872983346207417,14,0.05512371428571428,7
F,A,HEPI2,BIM,cv,3.2565395456795008,12.944444444444445,0.07324315277777778,54
F,A,HODR,BIM,cv,2.4032692332815446,9.130434782608695,0.6849582608695652,23
F,A,HOGL2,BIM,cv,3.872983346207417,14,0.01099333333333333,1
F,A,HYFIC,BIM,cv,3.623071584099678,13.083333333333334,0.22974444444444445,12
F,A,HYVE,BIM,cv,3.333009759102728,13.285714285714286,0.09281514285714286,7
F,A,IPCO2,BIM,cv,3.6014403453762314,13.428571428571429,0.12671576190476191,21
F,A,IPCR,BIM,cv,3.3925043226715634,13.1,0.2238023333333333,10
F,A,IPLA2,BIM,cv,3.872983346207417,14,0.040995000000000004,3
F,A,IPPU4,BIM,cv,3.8415715227584935,13.875,0.001214666666666665,8
F,A,JUMO,BIM,cv,1.7660816737987306,9.342857142857143,106.30197428571428,35
F,A,KAPA,BIM,cv,3.409869170907653,12.761904761904763,0.9843779365079365,42
F,A,LAOCO,BIM,cv,3.7050197021008002,13.708333333333334,0.008954666666666666,24
F,A,LATR2,BIM,cv,1.0769521171108463,3.054054054054054,73.64555675675676,37
F,A,LEFE,BIM,cv,2.2581589993052535,9.055555555555555,0.7896324074074074,36
F,A,LEPI3,BIM,cv,1.9686222811842833,7.264705882352941,0.07628647058823529,34
F,A,LIIN2,BIM,cv,3.872983346207417,14,0.010993333333333325,2
F,A,LIPU4,BIM,cv,3.69989413461096,13.555555555555555,0.013968666666666662,18
F,A,LOPL2,BIM,cv,3.4742515033873143,13.4,0.0666196,15
F,A,LYPH,BIM,cv,2.398542844699497,9.473684210526315,0.5888303508771929,38
F,A,MAGR10,BIM,cv,3.872983346207417,14,0.0460561111111111,3
F,A,MAHA4,BIM,cv,3.2860947893673647,13.5,1.533,2
F,A,MAHEH2,BIM,cv,3.872983346207417,14,0.06386666666666667,1
F,A,MAPIP,BIM,cv,3.0940131509649116,12.52,0.92874288,25
F,A,MAWR2,BIM,cv,3.872983346207417,14,0.00159666666666666,1
F,A,MELE2,BIM,cv,3.354912982985682,12.714285714285714,0.3111966984126984,21
F,A,MESC,BIM,cv,2.6059373598776965,10,0.34354166666666663,4
F,A,MIAL4,BIM,cv,3.4586634003356593,13.153846153846153,0.3266711282051282,13
F,A,MILI3,BIM,cv,2.5814922780976426,10.526315789473685,0.19778,38
F,A,MIMU,BIM,cv,3.6602582692705035,13.75,0.25435825,8
F,A,MIOX,BIM,cv,3.295408486926646,12.333333333333334,1.3598753333333333,3
F,A,MOCE,BIM,cv,3.6765641165428278,13.75,0.02330983333333333,4
F,A,MUAR,BIM,cv,3.4756393387019116,13.666666666666666,0.06373333333333334,3
F,A,MUAR2,BIM,cv,2.2737270464062727,8.393939393939394,1.9293300606060606,33
F,A,MUFR,BIM,cv,3.872983346207417,14,0.02658333333333333,1
F,A,MUPA2,BIM,cv,2.970037151800678,11,1.264224166666667,8
F,A,MUPO2,BIM,cv,2.994386957846272,11.764705882352942,1.160635294117647,17
F,A,MUSQ3,BIM,cv,3.4164508746408813,13.166666666666666,0.03928868253968254,42
F,A,MUTO2,BIM,cv,1.6082688885310124,5.310344827586207,1.8831384827586206,29
F,A,"NADI",BIM,cv,3.454013992393915,13.354166666666666,0.010596701388888885,48
F,A,"NAHI",BIM,cv,3.872983346207417,14,0.006832499999999995,2
F,A,NECA3,BIM,cv,3.304675133373751,13,0.047474913580246914,27
F,A,NOMI,BIM,cv,1.2613789817296062,6.5,225.3729,2
F,A,OECA10,BIM,cv,3.7590769650690934,13.76923076923077,0.0084141282051282,26
F,A,OPEN3,BIM,cv,3.2262838382054237,12.3,25.82096,10
F,A,OPMA8,BIM,cv,2.4924356850889606,9,37.71339999999999,2
F,A,OPPH,BIM,cv,2.5689918042627435,10.675675675675675,20.96309927927928,37
F,A,OPPOP,BIM,cv,3.872983346207417,14,1.5756,2
F,A,OPUNT,BIM,cv,3.5250034036832743,13.6875,0.14224166666666668,16
F,A,PAHI5,BIM,cv,3.8729833462074175,14,0.009747222222222216,3
F,A,PAIN2,BIM,cv,3.8729833462074175,14,0.00437999999999999,1
F,A,PEAN,BIM,cv,2.7370705219007214,10.536585365853659,0.05320792682926829,82
F,A,PEBA2,BIM,cv,2.074021171732485,11,0.14291333333333334,1
F,A,PEFE,BIM,cv,3.051652934917835,10.333333333333334,0.196,3
F,A,PELO3,BIM,cv,3.3890956483970096,13.5,0.04672166666666666,2
F,A,PHACE,BIM,cv,3.872983346207417,14,0.0022281458333333315,4
F,A,PHCR,BIM,cv,3.872983346207417,14,3.0366666666666666e-4,18
F,A,PHHE4,BIM,cv,3.5242273210845596,13.285714285714286,0.16097380952380952,7
F,A,PHHEF,BIM,cv,3.1779276218531454,13.25,0.08987049999999999,4
F,A,PHLO15,BIM,cv,3.872983346207417,14,0.05141875,3
F,A,PLJA,BIM,cv,2.3517653696304484,8.392857142857142,5.934266166666667,28
F,A,PLPA2,BIM,cv,3.6288271888475423,13.30379746835443,0.0022932658227848082,79
F,A,POFE,BIM,cv,2.800168095147957,11.2,0.6172044,15
F,A,POHA5,BIM,cv,3.5772134166521665,13.25,0.021215416666666667,24
F,A,POOL,BIM,cv,3.0618774341962647,11.308823529411764,0.12915816666666666,68
F,A,PRPA2,BIM,cv,3.872983346207417,14,0.00759166666666666,1
F,A,PSTAT,BIM,cv,3.872983346207417,14,0.010993333333333325,2
F,A,RHTR,BIM,cv,2.1914800639446734,9.6,30.157728,15
F,A,SAAB,BIM,cv,2.920289416503923,11.865853658536585,0.05936180487804878,82
F,A,SASU7,BIM,cv,2.801045840986918,11.26923076923077,0.08150584615384615,26
F,A,SATR12,BIM,cv,3.1318681276261455,11.863636363636363,8.64363559090909,44
F,A,SCBR2,BIM,cv,1.9016817716949022,6.5,3.085729,20
F,A,SCLA6,BIM,cv,3.872983346207417,14,0.05496666666666667,1
F,A,SCMU6,BIM,cv,2.967497515131287,12.216216216216216,0.02665315315315315,74
F,A,SEBA3,BIM,cv,3.1639268986699918,12.75,0.018413833333333327,8
F,A,SEDI3,BIM,cv,2.880253460702417,12,0.73146,5
F,A,SEFLF,BIM,cv,3.707588693361787,13.666666666666666,0.8869464444444445,12
F,A,SIAL2,BIM,cv,3.7780610360805955,13.923076923076923,0.00640035897435897,13
F,A,SOEL,BIM,cv,2.5805582218116627,9.45,0.8640981333333334,20
F,A,SOJA,BIM,cv,2.9236188908182696,12.142857142857142,0.19081285714285715,7
F,A,SPAI,BIM,cv,2.891810090180135,13,0.223125,1
F,A,SPCOC,BIM,cv,2.7489372645797907,11.25,0.108834,4
F,A,SPHA,BIM,cv,3.036964543077942,11.476190476190476,0.9288492063492064,21
F,A,SPORO,BIM,cv,2.352620290831085,9.241379310344827,2.899376777777778,87
F,A,SPPO6,BIM,cv,2.880221423757894,11.327272727272728,0.38198835151515154,55
F,A,STEM,BIM,cv,1.5458283310257022,9.709677419354838,0.2767741935483871,31
F,A,STPA4,BIM,cv,1.7735832098255224,7.666666666666667,2.09391,3
F,A,TEAR4,BIM,cv,3.872983346207417,14,0.01099333333333333,1
F,A,TECO,BIM,cv,3.1591218041880147,11.5,0.26757773333333335,10
F,A,THAC,BIM,cv,2.549584232781661,8.866666666666667,3.4523930666666667,15
F,A,THME,BIM,cv,3.872983346207417,14,0.016489999999999994,2
F,A,THWR,BIM,cv,3.622526781064257,13.526315789473685,0.06567070175438595,19
F,A,TICA3,BIM,cv,3.62168875861603,13,0.3504,1
F,A,TILA2,BIM,cv,3.6474088174244375,12.722222222222221,0.5961511111111111,18
F,A,TOAN,BIM,cv,3.872983346207417,14,0.016752277777777776,6
F,A,TRRA,BIM,cv,3.3169894964722606,12.538461538461538,0.0521851282051282,13
F,A,TRRA5,BIM,cv,3.872983346207417,14,0.00549666666666666,1
F,A,VINE,BIM,cv,3.3453893077730905,12.75,0.75302499999999994,8
F,A,YUBA,BIM,cv,1.8147664717009413,8,4.044888888888889,3
F,A,ZIGR,BIM,cv,2.8458863966869417,11.125,0.5720773333333333,8
S,A,AGHE5,BIM,cv,3.872983346207417,14,0.01625433333333333,2
S,A,ALIN,BIM,cv,3.872983346207417,14,0.00444444444444444,3
S,A,ALMA4,BIM,cv,2.6581740933010463,11.5,0.20172044444444442,6
S,A,AMARA,BIM,cv,3.872983346207417,14,0.01475,1
S,A,APRAH,BIM,cv,3.2940501136766898,11.625,0.5290472916666666,8
S,A,ARAD,BIM,cv,3.872983346207417,14,0.00816666666666666,1
S,A,ARFEF,BIM,cv,3.250547961936056,12.736842105263158,0.03947263157894736,19
S,A,ARIST,BIM,cv,2.755577016193472,11.244897959183673,0.7809017414965986,49
S,A,ARLUL2,BIM,cv,2.084723350323768,8.5,0.27857000000000004,2
S,A,ASTRA,BIM,cv,3.162808029353729,11.3,0.5729179,100
S,A,BAABA,BIM,cv,2.7222305975174037,11.2,0.4943264,10
S,A,BADI,BIM,cv,2.4909973575908912,10.450704225352112,0.04986985915492958,71
S,A,BAMU,BIM,cv,3.872983346207417,14,0.003750999999999995,2
S,A,BAPT,BIM,cv,1.122655347640494,6,5.2476666666666665,1
S,A,BOCU,BIM,cv,2.270626202535858,8,0.6707966666666667,27
S,A,BOER4,BIM,cv,1.5374995207280404,4.715447154471545,13.719336975609757,123
S,A,BOGR2,BIM,cv,1.612337931591285,4.6521739130434785,1.2854761623188407,115
S,A,BOHI2,BIM,cv,2.3346197209524204,9.714285714285714,0.41006444444444445,63
S,A,BRBR2,BIM,cv,3.8729833462074175,14,0.08127166666666666,1
S,A,BRCA3,BIM,cv,3.256280973083848,13.5,1.1464133333333333,2
S,A,BREUC2,BIM,cv,3.872983346207417,14,0.02917444444444444,3
S,A,CAHA14,BIM,cv,3.872983346207417,14,0.00625166666666666,1
S,A,CAWR,BIM,cv,3.8729833462074175,14,0.00808333333333333,1
S,A,CHAL11,BIM,cv,2.243144547156074,8,0.42681800000000003,9
S,A,CHCHC3,BIM,cv,2.4960835450994616,11.875,0.057985499999999995,24
S,A,CHCO,BIM,cv,3.872983346207417,14,0.01458722222222222,3
S,A,CHCO2,BIM,cv,3.00977459582494,12.363636363636363,0.007721212121212119,11
S,A,CHER2,BIM,cv,2.57402493588992,10.047619047619047,0.6573666666666667,21
S,A,CHFE3,BIM,cv,2.236336366446765,10.346153846153847,0.057259128205128206,26
S,A,CHIN2,BIM,cv,3.761698742549728,13.777777777777779,0.009484444444444441,9
S,A,CHSE7,BIM,cv,3.872983346207417,14,4.280000000000001e-4,1
S,A,CHSES,BIM,cv,3.872983346207417,14,0.0030613333333333334,9
S,A,CINE,BIM,cv,2.7730158234109634,11,0.18368666666666666,3
S,A,COCA5,BIM,cv,3.8729833462074175,14,0.03233333333333333,1
S,A,COEQ,BIM,cv,3.759247856213321,13,0.22506,1
S,A,CRCI3,BIM,cv,3.872983346207417,14,0.21255666666666664,1
S,A,CRCR3,BIM,cv,2.840575942014521,11.233333333333333,0.38543608888888886,90
S,A,CYACF,BIM,cv,2.556232231134348,11.25,0.22693549999999998,4
S,A,CYIMI,BIM,cv,2.940356871910564,10.777777777777779,33.376908888888885,18
S,A,DAFO,BIM,cv,0.5400576994075224,2,17.9228,1
S,A,DAPU7,BIM,cv,2.3179040160226982,8.916666666666666,0.08559288888888889,60
S,A,DEPI,BIM,cv,3.176926667358382,12.41891891891892,0.41997682882882886,74
S,A,DEWO,BIM,cv,2.9052079505866018,13,0.04376166666666666,1
S,A,DIWI2,BIM,cv,3.872983346207417,14,0.00161666666666666,1
S,A,DRCUC,BIM,cv,3.6001886192902415,13.428571428571429,0.007898571428571425,7
S,A,ECCOC,BIM,cv,2.5931978304488084,7.666666666666667,2.0953633333333332,3
S,A,ECFEF3,BIM,cv,2.8413093955910003,12.285714285714286,1.0475961904761903,7
S,A,ECIN2,BIM,cv,3.2564688184189627,13.125,0.19041958333333336,8
S,A,ELEL5,BIM,cv,2.8365129235901034,12.11111111111111,0.36140407407407404,18
S,A,EPTO,BIM,cv,0.6135895979186845,0,21.4467,1
S,A,ERAB2,BIM,cv,3.1288812299049455,13.25,0.004203333333333328,4
S,A,ERCI,BIM,cv,3.8729833462074175,14,0.00265833333333333,1
S,A,ERCI6,BIM,cv,3.483084050644502,13.285714285714286,0.37111428571428573,7
S,A,ERDI2,BIM,cv,3.872983346207417,14,0.00194,1
S,A,ERFL,BIM,cv,2.971327949919106,11.571428571428571,0.11116266666666666,14
S,A,ERTE13,BIM,cv,2.9596022641784447,11,0.08406666666666666,1
S,A,ERWR,BIM,cv,2.853097207900924,11.142857142857142,0.2286415238095238,7
S,A,ESVIV,BIM,cv,3.8729833462074175,14,0.00119666666666666,1
S,A,EVNU,BIM,cv,1.9032953526653513,9,0.11159225,4
S,A,FAPA,BIM,cv,3.872983346207417,14,0.32293333333333335,1
S,A,FUCR,BIM,cv,2.9483931588847136,13,0.10211055555555555,3
S,A,GACO5,BIM,cv,2.065094241338985,5.833333333333333,1.7231677222222224,6
S,A,GAPU,BIM,cv,3.872983346207417,14,0.013128499999999994,2
S,A,GASUN,BIM,cv,3.4772144486756718,13.25,0.05981666666666667,4
S,A,GIME,BIM,cv,3.215800354303903,12.931034482758621,0.02868747126436781,29
S,A,GLBI2,BIM,cv,3.252249442353031,13.011363636363637,0.06927983333333333,88
S,A,GRCL,BIM,cv,2.196123025542355,8,5.618756,5
S,A,GUSA2,BIM,cv,2.8139628001480514,11.121621621621621,5.435563801801802,74
S,A,GUSP,BIM,cv,3.7544895180179165,13.5,0.3125833333333333,2
S,A,HENA,BIM,cv,3.253029245082993,12.833333333333334,0.021464055555555552,6
S,A,HENE5,BIM,cv,3.872983346207417,14,0.09410333333333334,4
S,A,HEOB,BIM,cv,3.652367256107069,13.666666666666666,0.09210788888888889,3
S,A,HODR,BIM,cv,2.1843413132430447,9,0.4100742857142857,21
S,A,HORU,BIM,cv,3.872983346207417,14,0.00125033333333333,1
S,A,HYFIC,BIM,cv,3.716151815178726,13.2,0.31293673333333333,20
S,A,HYVE,BIM,cv,3.5951966340508683,13.583333333333334,0.06991447222222222,12
S,A,IPLA2,BIM,cv,3.872983346207417,14,0.003394999999999995,4
S,A,IPLO2,BIM,cv,3.872983346207417,14,0.0033141666666666597,4
S,A,IPPU4,BIM,cv,3.1680397603454136,12.210526315789474,0.034673245614035085,38
S,A,JUMO,BIM,cv,1.7551569322437088,10.06060606060606,60.81480533333333,33
S,A,KRLA2,BIM,cv,3.872983346207417,14,0.17761333333333337,1
S,A,LACO13,BIM,cv,3.872983346207417,14,0.01131666666666666,1
S,A,LAOCO,BIM,cv,3.082783336129051,12.026315789473685,0.1121237894736842,38
S,A,LATR2,BIM,cv,1.089515874143416,3.0285714285714285,45.655022933333335,35
S,A,LEDE,BIM,cv,3.062559779793649,12.6,0.027548,5
S,A,LEFE,BIM,cv,2.803444034503477,8.052631578947368,1.6068205263157895,38
S,A,LEPI3,BIM,cv,2.317724005469531,6.838709677419355,0.1054527311827957,31
S,A,LIIN2,BIM,cv,3.872983346207417,14,0.093775,1
S,A,LIPU4,BIM,cv,3.3303252302264066,13.28,0.016127866666666664,25
S,A,LOPL2,BIM,cv,3.4660413977942834,13.444444444444445,0.13545277777777778,9
S,A,LUBR2,BIM,cv,2.583140500630841,12.03448275862069,0.0806883908045977,29
S,A,LYPA,BIM,cv,3.872983346207417,14,0.08073333333333334,1
S,A,LYPH,BIM,cv,2.705105517238054,11.361702127659575,0.16819851063829785,47
S,A,MAFE,BIM,cv,3.368881511472092,13.148148148148149,0.03189024691358024,27
S,A,MAGR10,BIM,cv,3.872983346207417,14,3.2333333333333335e-4,1
S,A,MAHA4,BIM,cv,1.753951366578216,10,2.292826666666667,1
S,A,MAPIP,BIM,cv,3.2363985194566487,12.314285714285715,0.21018146666666668,35
S,A,MELE2,BIM,cv,3.523781759055122,13.217391304347826,0.21002724637681158,23
S,A,MESC,BIM,cv,1.779506774934777,9.5,0.5038843333333334,2
S,A,MIAL4,BIM,cv,3.0904010315190353,12,0.2510044166666667,8
S,A,MILI3,BIM,cv,2.9554473124590803,12.551724137931034,0.05176429885057471,29
S,A,MIOX,BIM,cv,3.872983346207417,14,0.21568249999999997,2
S,A,MUAR,BIM,cv,3.0495232475499527,13,0.015404999999999999,2
S,A,MUAR2,BIM,cv,2.220323138334181,8.794871794871796,0.8548518461538461,39
S,A,MUPA2,BIM,cv,3.1791222434090405,12,1.4450596190476193,7
S,A,MUPO2,BIM,cv,3.29887439167207,12.375,0.39777,8
S,A,MUTO2,BIM,cv,2.011830436597874,7,0.45196533333333333,34
S,A,"NAHI",BIM,cv,3.872983346207417,14,0.03757133333333333,5
S,A,NECA3,BIM,cv,3.155633894407785,12.533333333333333,0.05051346666666666,15
S,A,NOMI,BIM,cv,1.238338607969902,7.5,136.68153333333333,2
S,A,NONE,BIM,cv,3.872983346207417,14,0.052,4
S,A,OECA10,BIM,cv,3.263049543941648,12.784313725490197,0.11655067973856209,51
S,A,OPEN3,BIM,cv,2.9203585550291935,12.285714285714286,28.12301904761905,7
S,A,OPMA8,BIM,cv,0.8914113327862643,2,92.25513333333332,1
S,A,OPPH,BIM,cv,2.4615672525112893,10.310344827586206,22.513839310344828,29
S,A,OPPOP,BIM,cv,3.872983346207417,14,0.9168444444444445,3
S,A,OPUNT,BIM,cv,3.612701265225985,13.642857142857142,0.17543671428571428,14
S,A,PEFE,BIM,cv,0.7909760141786449,2,1.3838333333333332,1
S,A,PELO3,BIM,cv,2.9052079505866018,13,0.04376166666666666,1
S,A,PHACE,BIM,cv,3.872983346207417,14,0.08813000000000001,2
S,A,PHCR,BIM,cv,3.0318841630824784,12.339622641509434,0.07350037735849056,53
S,A,PHHE4,BIM,cv,3.872983346207417,14,0.01250333333333333,3
S,A,PHLOL3,BIM,cv,3.872983346207417,14,0.0468875,2
S,A,PHYSA,BIM,cv,3.872983346207417,14,0.018754999999999997,2
S,A,PLJA,BIM,cv,2.178109733266307,7.846153846153846,3.3521061538461536,26
S,A,PLPA2,BIM,cv,2.3454773334452295,8.855555555555556,0.15188354074074073,90
S,A,POFE,BIM,cv,3.1238664421079965,12.052631578947368,0.12895863157894738,19
S,A,POOL,BIM,cv,3.872983346207417,14,6.953333333333333e-4,2
S,A,PSTAT,BIM,cv,3.872983346207417,14,0.00125033333333333,1
S,A,RHMI3,BIM,cv,3.872983346207417,14,9.688,1
S,A,RHTR,BIM,cv,2.400575707163945,10.615384615384615,47.710026666666664,13
S,A,SAAB,BIM,cv,3.872983346207417,14,0.01287,2
S,A,SATR12,BIM,cv,2.7029344654431986,11.263157894736842,0.25789973684210526,38
S,A,SCBR2,BIM,cv,1.98790312845074,6.857142857142857,0.9742161904761905,21
S,A,SCLA6,BIM,cv,3.872983346207417,14,0.15629166666666666,2
S,A,SCMU6,BIM,cv,3.872983346207417,14,9.699999999999967e-4,2
S,A,SCPA10,BIM,cv,3.872983346207417,14,4.7866666666666663e-4,1
S,A,SEBA3,BIM,cv,3.1341159488148582,12.8,0.015003999999999997,5
S,A,SEDI3,BIM,cv,3.123551786301306,12.333333333333334,0.19698933333333335,6
S,A,SEFLF,BIM,cv,3.626907144835086,13.533333333333333,0.48188666666666663,15
S,A,SIAL2,BIM,cv,3.8372616817235956,13.875,0.004162916666666664,8
S,A,SOEL,BIM,cv,2.5278093205976333,10.428571428571429,0.10128761904761904,14
S,A,SOJA,BIM,cv,2.7710135438962116,12.333333333333334,0.08543944444444446,3
S,A,SPAI,BIM,cv,3.872983346207417,14,0.0985575,2
S,A,SPCOC,BIM,cv,2.579348947945408,10.75,0.11158233333333333,4
S,A,SPHA,BIM,cv,2.8965771124890347,10.409090909090908,0.5883219696969697,22
S,A,SPLE,BIM,cv,3.3380214495571785,13.5,0.016730666666666658,2
S,A,SPORO,BIM,cv,2.5001097251638535,9.494505494505495,1.1782924432234432,91
S,A,SPPO6,BIM,cv,2.9962620775923314,11.807692307692308,0.23405380769230769,52
S,A,STEM,BIM,cv,1.6118713961219329,9.741935483870968,0.2767741935483871,31
S,A,STPA4,BIM,cv,2.5409529053798403,9,0.6084866666666666,5
S,A,TEAR4,BIM,cv,3.872983346207417,14,0.0066684444444444395,3
S,A,TECO,BIM,cv,2.7862449883888223,11.5,0.10732027777777778,6
S,A,THAC,BIM,cv,2.0211019250838587,8.666666666666666,2.558117111111111,9
S,A,THME,BIM,cv,3.872983346207417,14,0.03125833333333333,1
S,A,THWR,BIM,cv,3.549386358650231,13.478260869565217,0.04120663768115942,23
S,A,TOAN,BIM,cv,3.686951971164048,13.666666666666666,0.02437933333333333,15
S,A,VINE,BIM,cv,3.872983346207417,14,1.82,1
S,A,VUOC,BIM,cv,3.400637828668027,13.296296296296296,0.05369833333333333,27
S,A,YUBA,BIM,cv,2.310717895509523,9.75,91.06782916666666,4
S,A,ZIGR,BIM,cv,3.058027060738938,12.285714285714286,0.43431142857142857,7
F,A,ACNE,BM,cv,2.851631151953128,11.837209302325581,0.02538827906976744,43
F,A,AGHE5,BM,cv,2.7778547003092955,12.25,1.0556348333333334,4
F,A,ALIN,BM,cv,3.3093332339125654,12.75,0.5506666666666666,4
F,A,ALMA4,BM,cv,2.5905251356610073,12.5,0.032979999999999995,2
F,A,AMPA,BM,cv,3.530013594291613,13.421052631578947,0.05691947368421053,19
F,A,APRAH,BM,cv,3.453363643453102,13,0.32526525,8
F,A,ARAD,BM,cv,3.599234412716427,13.541666666666666,0.05445805555555555,24
F,A,ARFEF,BM,cv,3.2424079394182885,12.625,0.03283191666666666,32
F,A,ARIST,BM,cv,2.6788222499120407,10.761904761904763,2.9881419004245418,42
F,A,ARLUL2,BM,cv,1.7473321626279805,5.5,1.5081383333333334,2
F,A,ARPA9,BM,cv,3.872983346207417,14,1.0488,2
F,A,ASTRA,BM,cv,3.0885320569118306,11.862745098039216,0.05148428104575163,102
F,A,BAABA,BM,cv,2.7465320243996385,10.153846153846153,1.6178295384615384,13
F,A,BADI,BM,cv,2.322616144700639,8.128571428571428,0.2568810857142857,70
F,A,BAMU,BM,cv,3.872983346207417,14,0.00549666666666666,1
F,A,BAPT,BM,cv,1.225694642459565,4,13.0524,1
F,A,BAWR,BM,cv,3.8729833462074175,14,0.572,1
F,A,BELY,BM,cv,3.872983346207417,14,0.00109933333333333,3
F,A,BOBA2,BM,cv,3.0012481004288754,11.981132075471699,0.2152156075471698,53
F,A,BOCU,BM,cv,2.2194676606477435,7.7272727272727275,4.453280385858584,33
